m430_04_f12_i0_0 29 -6.996191501617432 -6.506203651428223 -7.049471855163574 -7.6443939208984375 -6.657362461090088 -7.857893466949463 -7.578499794006348 -6.960575580596924 -7.341590404510498 -6.752910137176514 -7.242002487182617 -7.689945220947266 -7.8519415855407715 -7.920027256011963 -6.647515773773193 -4.570958137512207 -5.772159099578857 -4.481705665588379 -4.597686767578125 -4.418302536010742 -5.075368881225586 -5.38956356048584 -5.384464263916016 -6.077613353729248 -4.324527740478516 -4.8424577713012695 -5.759204387664795 -5.206699848175049 -0.19498641788959503 -2.7376480102539062 -5.091823577880859
m430_04_p01_i0_0 29 -7.491464138031006 -6.024198532104492 -5.899593830108643 -5.915684700012207 -5.865316390991211 -6.490250587463379 -6.230134963989258 -6.197276592254639 -6.974526405334473 -6.356086254119873 -7.158222198486328 -4.807744979858398 -6.492526531219482 -7.288808345794678 -5.207509994506836 -6.053122520446777 -4.884947776794434 -2.902820587158203 -5.272757530212402 -4.282076835632324 -5.3673295974731445 -4.744118690490723 -5.924468517303467 -5.728818893432617 -5.227181434631348 -6.046420097351074 -6.090310096740723 -4.492303848266602 -0.21898749470710754 -3.828533887863159 -4.222995281219482
f410_04_f12_i0_0 10 -4.142017841339111 -5.311074256896973 -4.386989116668701 -4.9467973709106445 -5.3954973220825195 -6.370630264282227 -6.291402816772461 -4.326720237731934 -7.879505634307861 -0.1475401073694229 -4.399042129516602 -5.7775349617004395 -6.064128398895264 -4.799921035766602 -7.286062240600586 -7.222545623779297 -5.113394260406494 -5.740847110748291 -6.25701904296875 -8.46006965637207 -5.919792175292969 -4.62135124206543 -6.650590896606445 -5.0179443359375 -7.465142250061035 -5.404830455780029 -6.803043365478516 -4.961189270019531 -6.418706893920898 -7.665902614593506 -7.292364597320557
f410_04_p01_i0_0 10 -5.920322895050049 -6.051140785217285 -5.128997325897217 -4.482289791107178 -7.167785167694092 -4.926840305328369 -4.85424280166626 -3.0398571491241455 -5.964571952819824 -0.2668887674808502 -5.539198875427246 -2.8314850330352783 -5.822221755981445 -4.7472124099731445 -4.909893989562988 -7.291230201721191 -6.313265800476074 -6.075481414794922 -6.548976898193359 -6.367927551269531 -6.511820316314697 -6.814441680908203 -5.14483118057251 -5.399481773376465 -7.927894592285156 -5.8339338302612305 -6.53584098815918 -3.4520606994628906 -6.925690174102783 -6.86828088760376 -5.3882575035095215
m425_04_p01_i0_0 24 -6.70763635635376 -7.538515567779541 -8.962440490722656 -6.907407283782959 -6.780675888061523 -6.001270294189453 -6.079623222351074 -7.071328163146973 -6.048944473266602 -5.825578689575195 -8.360433578491211 -7.211419105529785 -6.844411849975586 -7.484979629516602 -8.140888214111328 -7.213413715362549 -4.275257110595703 -6.949178218841553 -7.499451160430908 -7.040475368499756 -5.267590045928955 -5.126162528991699 -5.990478515625 -0.06913524121046066 -5.735337734222412 -6.437733173370361 -6.1861348152160645 -5.906416893005371 -5.968335151672363 -6.0838212966918945 -5.5500168800354
m425_04_f12_i0_0 24 -7.545578956604004 -7.983766555786133 -9.171815872192383 -6.945692539215088 -5.980830192565918 -6.9725494384765625 -6.343478202819824 -6.637447834014893 -7.144143104553223 -6.09354829788208 -8.54269027709961 -7.903597354888916 -7.7236151695251465 -7.983239650726318 -9.132577896118164 -7.393721580505371 -4.779757976531982 -8.542327880859375 -7.217000484466553 -8.20887565612793 -4.812749862670898 -4.608912944793701 -6.844360828399658 -0.05631822347640991 -5.819147109985352 -5.840533256530762 -6.255348205566406 -6.164862632751465 -6.985062599182129 -7.321300506591797 -6.973913669586182
f411_04_p01_i0_0 11 -4.962583541870117 -5.778802394866943 -3.887287139892578 -4.316152572631836 -4.017149925231934 -4.537712097167969 -3.9848246574401855 -3.870987892150879 -3.0908188819885254 -4.846612930297852 -0.4949876070022583 -4.01669454574585 -4.343706130981445 -3.433413028717041 -2.2503395080566406 -5.141895771026611 -6.569505214691162 -6.093356132507324 -5.105322360992432 -5.736833572387695 -5.892765998840332 -5.7376532554626465 -4.97980260848999 -6.301483154296875 -6.787449359893799 -5.632749557495117 -5.500818252563477 -5.938323020935059 -6.53924036026001 -5.605330467224121 -5.059439182281494
f411_04_f12_i0_0 11 -4.253403186798096 -5.9470367431640625 -2.8420650959014893 -2.9974894523620605 -2.9597089290618896 -4.599740505218506 -3.223172903060913 -4.646317958831787 -3.0693743228912354 -4.731369972229004 -0.9106977581977844 -4.451536655426025 -3.3461334705352783 -2.112412452697754 -2.333235263824463 -5.834543228149414 -6.381616592407227 -5.81176233291626 -5.045060634613037 -5.921576976776123 -6.564328193664551 -6.152963161468506 -5.20853853225708 -6.994754791259766 -6.799894332885742 -6.191169738769531 -5.410319805145264 -6.821842670440674 -6.421585559844971 -6.295348167419434 -6.000981330871582
m417_04_f12_i0_0 17 -6.347128391265869 -7.086082458496094 -7.148626804351807 -7.085712432861328 -7.191898345947266 -9.158112525939941 -6.186764240264893 -9.819206237792969 -6.969639301300049 -6.120674133300781 -8.352547645568848 -10.371221542358398 -7.811749458312988 -8.931297302246094 -9.498108863830566 -7.191850185394287 -0.07236461341381073 -5.408267498016357 -6.695784091949463 -6.633797645568848 -6.2817511558532715 -5.96901273727417 -7.226263046264648 -5.7516679763793945 -5.150849342346191 -7.085932731628418 -3.4177703857421875 -6.94819974899292 -7.060052871704102 -7.917780876159668 -7.016357421875
m417_04_p01_i0_0 17 -5.471765518188477 -6.28355073928833 -6.580405235290527 -6.5129170417785645 -7.064779758453369 -6.489258289337158 -6.006191730499268 -7.407538890838623 -3.500100612640381 -7.26882266998291 -7.558791637420654 -7.197845935821533 -5.703786849975586 -7.335657119750977 -6.763561248779297 -5.9141740798950195 -0.2653248608112335 -4.955942153930664 -4.8686065673828125 -2.8933751583099365 -5.766781806945801 -6.428723335266113 -4.980905532836914 -5.896556377410889 -4.925981044769287 -5.862062454223633 -3.7540948390960693 -5.548466205596924 -5.983239650726318 -4.425325393676758 -3.1636273860931396
m432_04_p01_i0_0 31 -5.714250564575195 -5.280647277832031 -4.412407398223877 -5.44290018081665 -4.488008975982666 -4.22119140625 -6.4627814292907715 -5.855737686157227 -4.063901901245117 -6.705404281616211 -4.765059471130371 -5.800212383270264 -4.363555908203125 -5.7070698738098145 -3.591045379638672 -5.030761241912842 -3.2971339225769043 -4.553301811218262 -3.122901439666748 -4.035029888153076 -5.530144691467285 -4.375475883483887 -3.9566874504089355 -5.07945442199707 -4.238598346710205 -5.220235824584961 -4.363905429840088 -4.801411151885986 -3.0598068237304688 -4.154508590698242 -0.49397948384284973
m432_04_f12_i0_0 31 -5.656806468963623 -5.884420871734619 -5.813760757446289 -5.320267200469971 -4.613729000091553 -4.854125499725342 -5.801219940185547 -5.986258506774902 -4.026339530944824 -5.540074348449707 -4.263659477233887 -5.9326605796813965 -3.9440808296203613 -5.384383201599121 -4.654291152954102 -5.780879020690918 -2.454169750213623 -3.298771858215332 -2.2629542350769043 -3.444024085998535 -4.222419738769531 -3.7541656494140625 -2.998229503631592 -3.7231192588806152 -3.3019661903381348 -3.310941219329834 -4.3193464279174805 -4.3274922370910645 -3.5471396446228027 -3.2044615745544434 -1.0572808980941772
f405_04_p01_i0_0 5 -6.310177803039551 -5.6368727684021 -4.08711051940918 -5.782970428466797 -0.07696714997291565 -6.780879020690918 -5.7354607582092285 -5.115172386169434 -5.874236583709717 -6.9968037605285645 -7.35582971572876 -5.137506484985352 -4.999953269958496 -5.949925899505615 -6.609717845916748 -5.757480621337891 -6.77595329284668 -8.085748672485352 -7.906613349914551 -7.026121139526367 -7.727591514587402 -6.534907341003418 -5.900148391723633 -6.411364555358887 -6.8779802322387695 -7.774118423461914 -9.450288772583008 -6.013366222381592 -7.477052211761475 -8.578960418701172 -7.315737247467041
f405_04_f12_i0_0 5 -3.6277081966400146 -2.919069290161133 -3.4029433727264404 -5.206835746765137 -0.32348278164863586 -6.27023458480835 -3.858412504196167 -5.235887050628662 -3.930542230606079 -3.5441222190856934 -5.76601505279541 -5.155096530914307 -4.298964500427246 -4.651877403259277 -5.345081806182861 -4.500426292419434 -5.271920204162598 -6.21977424621582 -7.527385234832764 -6.500136852264404 -6.504886627197266 -4.89121150970459 -6.566805362701416 -6.359695911407471 -6.485732555389404 -7.591996669769287 -6.147815227508545 -6.322829723358154 -5.6365532875061035 -7.53871488571167 -6.964457035064697
m424_04_f12_i0_0 23 -5.931621074676514 -6.847283363342285 -6.315240383148193 -6.1433587074279785 -5.665329456329346 -6.833159923553467 -6.794187545776367 -8.094919204711914 -7.347527503967285 -5.728105068206787 -6.035676002502441 -5.207342147827148 -5.306020259857178 -6.8344197273254395 -6.829926013946533 -2.6179986000061035 -3.7127468585968018 -5.697741508483887 -5.92726993560791 -4.213614463806152 -3.865053176879883 -4.039103031158447 -0.430343896150589 -4.645745277404785 -5.420771598815918 -3.460763931274414 -4.159051895141602 -3.303623676300049 -3.345006227493286 -4.325754642486572 -4.257554531097412
m424_04_p01_i0_0 23 -6.796736717224121 -7.572512626647949 -7.503006458282471 -6.1094970703125 -6.554193496704102 -6.388603210449219 -7.858552932739258 -8.177796363830566 -7.620081901550293 -5.755267143249512 -6.551962375640869 -5.932163238525391 -5.99379301071167 -7.279450416564941 -7.345808029174805 -3.3954391479492188 -4.888086318969727 -6.491043567657471 -7.072917461395264 -4.268167495727539 -4.42356538772583 -5.272397518157959 -0.20915590226650238 -5.296252727508545 -6.499497413635254 -4.757400035858154 -4.796515941619873 -3.7685725688934326 -3.8309757709503174 -4.950871467590332 -3.951763391494751
